IsExit,ExitReason,IsTDP,LiabilityCode,TotalHours,CourseMode,HighEdu,CoB,CALD,FacultyCode,DeptCode
0,NULL,0,AM,209,Standard,BDI,Russian Federation,Y,CND,AMP
0,NULL,1,PR,448,Standard,521,Australia,N,SIT,ELT
0,NULL,1,R,698,Standard,514,Australia,N,BIA,MGT
1,F1,0,FG,8.210526316,Electronic/Online,511,United States of America,N,CND,ETS
0,NULL,0,FS,7,Standard,511,Australia,N,SIT,REF
0,NULL,1,L,160,Standard,990,Australia,N,SIT,WOD
1,Z6,1,R,260,Electronic/Online,200,Bangladesh,Y,BIA,INF
1,Z6,0,R,260,Electronic/Online,200,Bangladesh,Y,BIA,INF
0,NULL,0,AM,79,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FG,73,Electronic/Online,200,Australia,N,BGD,DIT
0,NULL,0,FS,40,Standard,OTI,Hong Kong (SAR of China),Y,EDL,SIT
1,W1,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,45,Standard,521,Somalia,Y,BGD,PRI
0,NULL,1,L,360,Standard,420,Australia,N,SIT,ELT
0,NULL,0,AM,79,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,25.37815126,Standard,521,Australia,N,EDL,SIT
0,NULL,0,FS,33,Standard,514,Australia,N,BIA,MUS
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,R,449.3416761,Standard,OTE,Australia,N,SHS,SAS
0,NULL,0,FS,18,Standard,8,China (excludes SARs and Taiwan),Y,SIT,PLM
0,NULL,0,FS,24.85596708,Standard,C2E,Iran,Y,EDL,SIT
0,NULL,1,R,422.9032258,Standard,521,Australia,N,SHS,SAS
0,NULL,0,FS,40,Standard,DII,Chinese Asia,Y,EDL,SIT
0,NULL,0,AM,9,Standard,BDI,Colombia,Y,CND,AMP
0,NULL,1,R,337,Standard,120,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,275.6545177,Standard,120,China (excludes SARs and Taiwan),Y,SHS,COM
1,W1,0,JU,1.121621622,Standard,514,Australia,N,BGD,PRI
0,NULL,0,AM,99,Standard,OTI,"Korea, Republic of (South)",Y,CND,AMP
1,W1,1,L,200,Standard,514,Australia,Y,BIA,AFS
1,W1,1,L,114.5450105,Standard,514,Australia,Y,BIA,AFS
0,NULL,1,R,625,Standard,8,Ethiopia,Y,BIA,MGT
0,NULL,0,FS,18,Standard,514,Australia,N,SIT,PLM
0,NULL,1,GS,16.41630901,Standard,8,Australia,N,SHS,HCS
0,NULL,1,L,444,Standard,521,Australia,N,SIT,ELT
0,NULL,0,JU,6,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,145,Electronic/Online,990,Australia,N,BIA,MGT
0,NULL,1,R,230,Standard,BAE,India,Y,BIA,INF
0,NULL,1,L,454,Standard,521,Italy,Y,SIT,REF
0,NULL,1,L,11.23076923,Standard,521,Italy,Y,SIT,REF
0,NULL,0,R,330,Standard,120,Australia,N,CND,ETS
0,NULL,1,R,410,Standard,990,Australia,N,SHS,SAS
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,AM,389,Standard,BDI,Iran,Y,CND,AMP
0,NULL,1,R,190,Standard,BDI,India,Y,BIA,INF
0,NULL,0,FS,17,Standard,8,Australia,N,CND,ETS
0,NULL,0,JU,40,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,20,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FG,480,Standard,8,Indonesia,Y,BGD,DIT
0,NULL,0,AM,175,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,W1,0,JU,20,Standard,514,New Zealand,N,BGD,PRI
0,NULL,0,JU,15,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FI,25,Standard,8,Australia,N,CND,ETS
0,NULL,1,GS,40,Standard,990,Australia,N,SHS,HCS
0,NULL,1,R,400,Electronic/Online,120,Australia,N,BIA,INF
0,NULL,1,FN,50,Standard,BDI,India,Y,BIA,MGT
0,NULL,1,L,410,Standard,990,Australia,N,BIA,HAI
0,NULL,0,JU,138,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,312.75,Standard,511,Australia,N,BIA,MUS
0,NULL,0,FS,80,Standard,521,Australia,N,SIT,ELT
0,NULL,1,L,448,Standard,521,Australia,N,SIT,WOD
0,NULL,1,R,466.5211268,Standard,DII,Australia,N,BIA,HAI
0,NULL,0,FS,8,Standard,511,Sri Lanka,Y,SIT,ELT
0,NULL,0,FG,32,Standard,420,Australia,N,BGD,DIT
1,W1,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,253.2378492,Standard,511,Australia,N,SHS,SAS
0,NULL,1,L,423,Standard,990,Australia,N,SIT,WOD
1,Z5,0,FS,16,Standard,514,Australia,N,SIT,ELT
0,NULL,1,L,345,Standard,8,Australia,N,SIT,WOD
1,W1,1,PR,110,Standard,521,Iran,Y,SIT,ATL
0,NULL,0,AM,19,Standard,BDI,Turkey,Y,CND,AMP
0,NULL,0,R,330,Electronic/Online,514,Australia,N,CND,ETS
0,NULL,1,L,0.526315789,Standard,521,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,L,385.7219917,Standard,BDI,India,Y,SIT,REF
0,NULL,0,FS,105,Standard,8,Australia,N,BIA,MGT
0,NULL,0,R,45.09433962,Standard,C3E,Scotland,N,CND,ETS
0,NULL,1,R,410,Standard,521,Australia,N,SHS,SAS
1,J1,0,R,45,Standard,120,Australia,N,CND,ETS
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
1,W1,0,JU,7,Standard,524,Australia,N,BGD,PRI
0,NULL,0,AM,20,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,509.181373,Electronic/Online,521,Australia,N,SHS,SAS
0,NULL,1,R,460,Electronic/Online,BDI,South Africa,N,BIA,INF
0,NULL,1,R,815,Standard,524,Australia,N,BIA,AFS
0,NULL,1,R,107.9084967,Standard,BDI,Papua New Guinea,Y,SHS,COM
0,NULL,1,R,905,Standard,BDI,Papua New Guinea,Y,SHS,COM
0,NULL,0,FS,32.78857143,Standard,120,China (excludes SARs and Taiwan),Y,BIA,INF
0,NULL,0,AM,309,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,FS,32.97701149,Standard,514,Australia,N,BIA,INF
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,W1,0,R,70,Standard,410,Australia,N,AAS,TLC
0,NULL,1,R,280,Standard,DII,India,Y,BIA,INF
0,NULL,1,R,290,Standard,8,England,N,SIT,BES
1,H1,1,L,180,Standard,521,Australia,N,SIT,ELT
0,NULL,1,L,52,Standard,521,Australia,N,SIT,WOD
0,NULL,1,L,140,Standard,514,Australia,N,SIT,REF
0,NULL,1,L,5.62403698,Standard,514,Australia,N,SIT,REF
0,NULL,1,DL,216,Standard,8,Australia,N,HED,MUC
0,NULL,1,R,900,Standard,420,Australia,N,SHS,COM
0,NULL,1,L,385.4586995,Standard,8,Australia,N,SIT,REF
0,NULL,1,L,462.313024,Standard,521,Australia,N,BIA,AFS
0,NULL,1,R,87,Standard,511,Australia,N,SHS,SAS
0,NULL,0,JU,30,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FG,32,Standard,514,Australia,N,BGD,DIT
0,NULL,0,JU,105,Standard,521,Australia,N,BGD,PRI
1,N1,1,LT,581,Standard,514,South Africa,N,BIA,MGT
1,S1,1,L,695,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
1,S1,1,L,54.68039158,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,R,430,Standard,514,Australia,N,SIT,BES
0,NULL,0,FS,40,Standard,990,Australia,N,EDL,SIT
0,NULL,1,L,364,Standard,120,New Zealand,N,SIT,ELT
0,NULL,0,OS,70,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
0,NULL,1,LT,9.422198682,Standard,BDI,India,Y,BIA,AFS
0,NULL,1,R,352.5,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,L,84,Standard,521,Australia,N,SIT,ELT
1,W1,1,LT,410,Standard,410,Australia,N,BIA,AFS
0,NULL,1,R,470,Standard,DIE,Australia,Y,BIA,INF
0,NULL,0,FS,15,Electronic/Online,420,Australia,N,BIA,INF
0,NULL,0,OS,498.09375,Offshore/Study Abroad,OTI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,R,42,Standard,8,Hong Kong (SAR of China),Y,SIT,WOD
0,NULL,0,JU,5,Standard,511,Malaysia,Y,BGD,PRI
1,W1,1,R,689.5,Standard,C2E,Australia,N,BIA,HAI
0,NULL,1,R,410,Standard,DII,China (excludes SARs and Taiwan),Y,SHS,SAS
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,521.1473337,Standard,521,Australia,N,SHS,SAS
0,NULL,1,L,324,Standard,990,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,1,R,60,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,DL,243,Standard,514,Australia,N,HED,MUC
0,NULL,1,R,620,Standard,8,Australia,N,SHS,SAS
0,NULL,0,AM,24,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,L,424,Standard,521,Australia,N,SIT,ELT
0,NULL,1,PR,360,Standard,990,Australia,N,SIT,ATL
0,NULL,0,FS,15,Electronic/Online,8,Nepal,Y,BIA,INF
0,NULL,1,R,160,Electronic/Online,511,Australia,N,BIA,INF
0,NULL,0,JU,20,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,298.987005,Standard,BDI,China (excludes SARs and Taiwan),Y,SHS,HCS
0,NULL,0,AM,113,Standard,BDI,Iran,Y,CND,AMP
1,Z5,0,FS,16,Standard,514,Malaysia,Y,SIT,ELT
0,NULL,0,JU,15,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,21,Standard,990,Australia,N,SHS,SAS
0,NULL,1,LT,131.2410829,Standard,521,Australia,N,SHS,SAS
0,NULL,1,LT,523.129771,Standard,521,Australia,N,SHS,SAS
0,NULL,1,R,542,Standard,8,Australia,N,BIA,MUS
0,NULL,1,L,216,Standard,521,Australia,N,SIT,PLM
0,NULL,1,L,554,Standard,521,Australia,Y,SIT,REF
0,NULL,0,JU,15,Standard,514,Sudan,Y,BGD,PRI
0,NULL,1,R,625.4658753,Standard,C1I,Sudan,Y,SHS,NUR
1,F1,1,GS,12,Standard,990,Australia,N,SHS,HCS
0,NULL,1,L,374,Standard,8,China (excludes SARs and Taiwan),Y,SIT,REF
0,NULL,1,L,8.488372093,Standard,8,China (excludes SARs and Taiwan),Y,SIT,REF
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,N1,1,L,20,Standard,8,Singapore,Y,BIA,AFS
1,N1,1,L,41.45784314,Standard,8,Singapore,Y,BIA,AFS
0,NULL,1,PR,430,Standard,511,Iran,Y,SIT,ELT
1,W1,1,LT,100,Standard,514,Australia,N,BIA,AFS
0,NULL,0,FI,23,Standard,8,Australia,N,CND,ETS
0,NULL,1,PR,360,Standard,OTE,Australia,N,SIT,ATL
0,NULL,1,DL,191.2307692,Standard,990,Australia,N,HED,BEC
0,NULL,1,DL,40.9535328,Standard,990,Australia,N,HED,BEC
0,NULL,0,JU,20,Standard,511,Australia,N,BGD,PRI
0,NULL,0,AM,80,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,ZS,1,R,461.9,Standard,8,Nepal,Y,BIA,INF
0,NULL,1,R,10,Standard,BAE,India,Y,BIA,INF
0,NULL,0,FG,32,Standard,8,Nepal,Y,BGD,DIT
0,NULL,0,JU,20,Standard,521,Australia,N,BGD,PRI
0,NULL,1,R,151.7021015,Electronic/Online,420,Australia,N,SHS,SAS
0,NULL,1,R,470,Standard,514,Australia,N,BIA,INF
0,NULL,0,R,330,Electronic/Online,514,Australia,N,CND,ETS
0,NULL,1,R,158.6956522,Standard,8,Japan,Y,SHS,HCS
0,NULL,0,OS,70,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
0,NULL,1,L,120,Standard,514,Australia,N,SIT,WOD
0,NULL,0,AM,197,Standard,BDI,Russian Federation,Y,CND,AMP
0,NULL,1,FN,50,Standard,8,Australia,N,BIA,MGT
0,NULL,1,L,286,Standard,C4E,"United Kingdom, Channel Islands and Isle of Man",N,SIT,PLM
0,NULL,0,FS,8,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,650,Standard,514,Australia,N,BIA,MGT
0,NULL,1,L,120.7401448,Standard,514,Australia,N,SIT,REF
0,NULL,1,R,680.5,Standard,OTE,Australia,N,SHS,COM
0,NULL,0,FS,105,Standard,8,Australia,N,BIA,MGT
0,NULL,1,R,383,Standard,514,India,Y,SHS,COM
0,NULL,1,R,870,Standard,120,China (excludes SARs and Taiwan),Y,SIT,WOD
0,NULL,0,FG,32,Standard,514,Australia,N,BGD,DIT
0,NULL,1,R,627.0307025,Standard,420,Australia,N,SHS,NUR
0,NULL,0,FS,15,Electronic/Online,BDI,India,Y,BIA,INF
0,NULL,0,AM,430,Standard,BDI,Thailand,Y,CND,AMP
0,NULL,1,L,60,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,918,Standard,BDI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,0,FG,32,Standard,521,Australia,N,BGD,DIT
0,NULL,1,R,347.7825946,Standard,8,Australia,N,SHS,COM
1,W1,0,JU,24.5,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,570,Standard,990,Australia,N,SHS,HCS
0,NULL,1,DL,320,Standard,514,Australia,N,HED,BEC
0,NULL,0,FS,38,Standard,990,Australia,N,SHS,COM
0,NULL,0,OS,498.09375,Offshore/Study Abroad,OTI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,FN,149.7994937,Standard,514,Australia,N,BIA,DES
0,NULL,1,FN,80,Standard,514,Australia,N,BIA,DES
0,NULL,1,DL,324,Standard,420,Australia,N,HED,MUC
0,NULL,0,FS,105,Standard,BDI,India,Y,BIA,MGT
0,NULL,0,JU,25,Standard,514,Somalia,Y,BGD,PRI
0,NULL,1,R,1140,Standard,120,India,Y,SIT,WOD
0,NULL,0,JU,5,Standard,514,Australia,N,BGD,PRI
0,NULL,1,R,625,Standard,990,Australia,N,BIA,MGT
0,NULL,0,FG,200,Standard,514,Australia,N,BGD,DIT
0,NULL,0,FG,32,Standard,511,Australia,N,BGD,DIT
0,NULL,1,LT,27.36585366,Standard,514,Australia,N,BIA,AFS
0,NULL,1,LT,42,Standard,514,Australia,N,BIA,AFS
1,C1,1,RO,220,Electronic/Online,200,Australia,N,SHS,HCS
1,H1,0,R,10,Standard,ADE,Mauritius,Y,CND,ETS
0,NULL,1,R,543,Standard,521,Australia,N,SHS,SAS
0,NULL,0,AM,30,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
1,J1,0,R,184,Standard,BDI,New Zealand,N,CND,ETS
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,0,JU,60,Standard,511,Australia,Y,BGD,PRI
1,H1,1,LT,33.88429752,Electronic/Online,521,Australia,N,SHS,SAS
0,NULL,0,AM,43,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,760,Standard,514,Australia,N,BIA,INF
0,NULL,0,FG,32,Standard,521,Australia,N,BGD,DIT
0,NULL,1,R,310,Standard,120,Australia,N,BIA,DES
0,NULL,1,L,414,Standard,521,Australia,N,SIT,REF
0,NULL,1,L,17.37500501,Standard,521,Australia,N,SIT,REF
0,NULL,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,R,1140,Standard,410,Australia,N,SIT,WOD
0,NULL,1,L,410,Standard,514,Australia,N,SIT,REF
0,NULL,1,L,5.812101911,Standard,514,Australia,N,SIT,REF
0,NULL,0,AM,179,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
1,E2,1,L,110,Standard,521,Australia,N,SIT,WOD
1,J1,1,FN,21.33582746,Electronic/Online,511,Australia,N,SHS,HCS
1,J1,1,R,128,Standard,120,Australia,N,SHS,COM
0,NULL,1,L,264,Standard,BDI,China (excludes SARs and Taiwan),Y,SIT,ELT
0,NULL,1,0R,3,Standard,420,India,Y,BIA,AFS
0,NULL,1,R,690,Standard,410,United States of America,N,SHS,SAS
0,NULL,1,LS,455,Standard,990,Australia,N,BIA,AFS
0,NULL,1,R,335,Electronic/Online,BAE,Pakistan,Y,BIA,INF
0,NULL,0,FS,15,Electronic/Online,990,Australia,N,BIA,INF
0,NULL,0,FG,25.24568765,Electronic/Online,8,Australia,N,CND,ETS
0,NULL,0,AM,4,Standard,ADI,Iran,Y,CND,AMP
1,Z8,1,R,35,Standard,514,Israel,Y,BIA,HAI
0,NULL,0,FG,73,Electronic/Online,8,Scotland,N,BGD,DIT
0,NULL,0,FG,32,Standard,511,Australia,N,BGD,DIT
0,NULL,1,R,690,Standard,990,Australia,N,BIA,MUS
0,NULL,1,R,200,Standard,990,Australia,N,SCL,VCE
0,NULL,0,FG,73,Electronic/Online,8,Australia,N,BGD,DIT
0,NULL,0,R,217.8145695,Standard,514,Australia,N,CND,ETS
0,NULL,0,JU,20,Standard,514,Australia,N,BGD,PRI
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,0,FG,200,Standard,420,Australia,N,BGD,DIT
0,NULL,1,U,475,Standard,DII,Hong Kong (SAR of China),Y,BIA,AFS
1,W1,1,R,178.5,Standard,524,Australia,N,BIA,INF
1,W1,1,R,61,Standard,514,China (excludes SARs and Taiwan),Y,BIA,HAI
1,W1,0,JU,30,Standard,514,Australia,N,BGD,PRI
0,NULL,0,IP,133.9697212,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,R,788,Standard,OTE,China (excludes SARs and Taiwan),Y,SHS,SAS
0,NULL,1,FN,186.6792717,Electronic/Online,514,England,N,SHS,HCS
0,NULL,1,L,38,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,90,Standard,BDI,Philippines,Y,SIT,BES
0,NULL,1,L,400,Standard,511,Iran,Y,SIT,PLM
0,NULL,1,L,70,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,AFS
1,W1,1,R,318,Standard,OTI,China (excludes SARs and Taiwan),Y,SHS,COM
0,NULL,1,L,364,Standard,521,Australia,N,SIT,ELT
0,NULL,1,0R,500,Standard,410,Indonesia,Y,BIA,AFS
1,W1,1,JP,17.58220293,Standard,511,Australia,N,SHS,COM
0,NULL,0,JU,25,Standard,410,Australia,N,BGD,PRI
0,NULL,0,JU,6,Standard,410,Australia,N,BGD,PRI
0,NULL,0,JU,40,Standard,410,Australia,N,BGD,PRI
0,NULL,1,R,650,Standard,8,Australia,N,SIT,BES
0,NULL,1,L,56,Standard,8,Australia,N,SIT,WOD
0,NULL,1,R,236.5,Electronic/Online,8,India,Y,BIA,INF
0,NULL,1,R,3.630909591,Standard,120,China (excludes SARs and Taiwan),Y,SIT,WOD
0,NULL,1,R,88,Standard,120,China (excludes SARs and Taiwan),Y,SIT,WOD
1,Z5,1,FN,50,Standard,511,Australia,N,BIA,MGT
1,P1,1,R,85,Standard,514,Australia,N,SHS,SAS
0,NULL,0,AM,128,Standard,DII,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,DL,106.9937888,Standard,514,Australia,N,HED,MUC
0,NULL,0,JU,10,Standard,521,Australia,N,BGD,PRI
0,NULL,0,FS,8,Standard,511,Australia,N,SIT,ELT
0,NULL,1,R,495,Standard,420,Australia,N,BIA,MGT
1,W1,0,JU,4.843049327,Standard,8,Australia,N,BGD,PRI
1,W1,0,JU,2.5,Standard,8,Australia,N,BGD,PRI
0,NULL,0,AM,199,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,1,R,120.9033169,Standard,BDI,Pakistan,Y,SHS,COM
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,1,VL,129,Standard,990,Australia,N,BIA,HAI
1,P1,1,R,3,Electronic/Online,BAE,India,Y,SHS,HCS
0,NULL,1,LS,535,Standard,521,Australia,N,BIA,AFS
0,NULL,1,R,209.181373,Electronic/Online,521,Australia,N,SHS,SAS
0,NULL,0,AM,103,Standard,BDI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,1,R,125,Standard,BDI,India,Y,BIA,MGT
0,NULL,1,PR,454,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,309,Standard,514,Australia,N,SHS,SAS
0,NULL,1,R,127.3722263,Standard,514,Australia,N,SHS,SAS
0,NULL,1,LS,535,Standard,521,Australia,N,BIA,AFS
0,NULL,0,FS,18,Standard,514,Australia,N,SIT,PLM
0,NULL,1,L,40,Standard,420,Australia,N,SIT,ELT
0,NULL,1,LT,13.74045802,Standard,511,India,Y,BIA,AFS
0,NULL,1,LT,380,Standard,511,India,Y,BIA,AFS
0,NULL,1,DL,94.10377358,Standard,420,Vietnam,Y,HED,BEC
0,NULL,0,DL,180,Standard,420,Vietnam,Y,HED,BEC
0,NULL,1,DL,13.5106383,Standard,420,Vietnam,Y,HED,BEC
0,NULL,1,LT,70,Standard,514,Not entered,Y,BIA,AFS
0,NULL,1,L,426,Standard,8,Australia,N,SIT,WOD
0,NULL,1,DL,14.34782609,Standard,521,England,N,HED,MUC
0,NULL,1,DL,324,Standard,521,England,N,HED,MUC
1,W1,0,JU,61,Standard,C3E,Australia,N,BGD,PRI
1,W1,1,LT,220,Standard,8,Hong Kong (SAR of China),Y,BIA,AFS
1,W1,1,R,168,Standard,514,Australia,N,SCL,VCE
1,W1,0,JU,3,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,10,Standard,990,Australia,N,BGD,PRI
0,NULL,1,L,20,Standard,990,Australia,N,SIT,ELT
0,NULL,0,IP,140,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,IP,93.73681733,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,1,L,130.3057644,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,L,550,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,RO,180,Electronic/Online,514,Australia,N,SHS,SAS
0,NULL,1,R,791.3636364,Standard,8,Australia,N,SHS,HCS
0,NULL,0,FS,24.83982684,Standard,8,Australia,N,BIA,INF
0,NULL,0,R,75,Standard,511,Australia,N,AAS,TLC
0,NULL,1,L,560,Standard,521,Australia,N,SIT,PLM
0,NULL,1,R,320,Standard,OTI,Iran,Y,BIA,DES
1,Z8,1,R,390,Standard,514,Australia,N,SHS,HCS
0,NULL,0,R,150.9109785,Standard,420,Australia,N,CND,ETS
0,NULL,0,R,140,Standard,420,Australia,N,CND,ETS
0,NULL,0,FG,312,Electronic/Online,511,India,Y,BGD,DIT
0,NULL,0,AM,159,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,JU,10,Standard,514,Australia,Y,BGD,PRI
0,NULL,1,L,500,Standard,514,Australia,N,SIT,ELT
0,NULL,1,R,377.6190928,Standard,514,Australia,N,SHS,COM
0,NULL,0,AM,99,Standard,ADI,China (excludes SARs and Taiwan),Y,CND,AMP
0,NULL,0,R,90.45764362,Standard,8,Australia,N,CND,ETS
1,E1,1,L,180,Standard,514,Australia,N,SIT,ELT
1,F1,0,FG,31.6559459,Electronic/Online,8,Australia,N,CND,ETS
0,NULL,0,FS,34.1547619,Standard,521,Pakistan,Y,SHS,COM
0,NULL,1,R,675,Standard,514,Australia,N,BIA,MUS
1,W1,0,JU,1.697530864,Standard,420,Australia,N,BGD,PRI
1,W1,0,JU,10,Standard,514,Australia,N,BGD,PRI
1,W1,0,JU,10,Standard,BDI,Australia,N,BGD,PRI
0,NULL,1,L,3.017241379,Standard,8,Australia,N,SIT,ELT
0,NULL,0,JU,10,Standard,514,Australia,N,BGD,PRI
0,NULL,1,L,50,Standard,410,Malaysia,Y,BIA,AFS
0,NULL,0,IP,115.5182641,Offshore/Study Abroad,BDI,China (excludes SARs and Taiwan),Y,CND,ETS
0,NULL,0,AM,99,Standard,BDI,Ukraine,Y,CND,AMP
0,NULL,0,AM,269,Standard,BDI,Iran,Y,CND,AMP
0,NULL,1,LS,344,Standard,524,Australia,N,SIT,WOD
1,,0,FS,15,Electronic/Online,8,Australia,N,BIA,INF
0,NULL,1,LT,113.1067026,Standard,511,Australia,N,BIA,AFS
0,NULL,0,FS,40,Standard,521,Australia,N,EDL,SIT
1,ZS,1,R,73,Electronic/Online,521,Australia,N,BIA,INF
0,NULL,0,FS,38,Standard,410,Australia,N,SHS,COM
0,NULL,0,FS,4.622807018,Standard,8,Australia,N,CND,ETS
0,NULL,0,FS,38,Standard,200,Malaysia,Y,BIA,INF
0,NULL,1,AP,400,Standard,OTI,United Arab Emirates,Y,SCL,VCE
0,NULL,0,JU,40,Standard,8,Australia,N,BGD,PRI
1,N1,1,LT,19.47115385,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
1,N1,1,LT,60,Standard,8,China (excludes SARs and Taiwan),Y,BIA,AFS
0,NULL,1,L,50,Standard,521,Australia,N,SIT,PLM
0,NULL,0,AM,46,Standard,OTI,Taiwan,Y,CND,AMP
0,NULL,1,R,958.2681588,Standard,BDI,"Korea, Republic of (South)",Y,SHS,COM
0,NULL,0,AM,80,Standard,OTE,India,Y,CND,AMP
0,NULL,1,R,765,Standard,420,Vietnam,Y,BIA,DES
0,NULL,0,FS,60,Standard,DII,Sri Lanka,Y,AAS,TLC
0,NULL,1,PR,448,Standard,990,Netherlands,Y,SIT,ELT
0,NULL,0,FS,40,Standard,521,Australia,N,EDL,SIT
0,NULL,1,R,410,Standard,420,Australia,N,SHS,SAS
0,NULL,0,FS,15,Electronic/Online,BAE,India,Y,BIA,INF
0,NULL,0,FG,1.508379888,Standard,8,Australia,N,CND,ETS
1,Z5,0,R,330,Standard,120,Australia,N,CND,ETS
0,NULL,0,FS,15,Electronic/Online,8,France,Y,BIA,INF
1,Z6,1,R,51.57297148,Standard,514,Australia,N,SHS,SAS
1,Z6,1,R,192,Standard,514,Australia,N,SHS,SAS
0,NULL,1,L,424,Standard,511,Australia,N,SIT,ELT
0,NULL,1,R,260,Electronic/Online,514,Philippines,Y,BIA,INF
1,C1,1,PR,85,Standard,OTE,Australia,N,SIT,PLM
0,NULL,1,L,266.3113208,Standard,524,Australia,N,SIT,REF
0,NULL,1,R,905,Standard,511,Australia,N,SHS,COM
0,NULL,0,FG,32,Standard,521,Australia,N,BGD,DIT
1,W1,0,JU,45,Standard,521,Australia,N,BGD,PRI
0,NULL,1,DU,58.31232933,Standard,420,Former Yugoslav Republic of Macedonia (F,Y,HED,BEC
0,NULL,1,DU,180,Standard,420,Former Yugoslav Republic of Macedonia (F,Y,HED,BEC
0,NULL,0,IP,26.52173913,Electronic/Online,BDI,China (excludes SARs and Taiwan),Y,AAS,TLC
0,NULL,1,FN,70,Standard,514,China (excludes SARs and Taiwan),Y,SIT,PLM
0,NULL,0,FS,38,Standard,BDI,China (excludes SARs and Taiwan),Y,BIA,INF
0,NULL,1,VL,1170,Electronic/Online,990,Malaysia,Y,SCL,VCA
0,NULL,1,R,12,Standard,524,Australia,N,SHS,NUR
1,W1,0,JU,18,Standard,410,Australia,N,BGD,PRI
0,NULL,1,DU,390,Standard,511,Sri Lanka,Y,HED,ICH
